Notes,State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,Utah,49,2016,2016,Methadone,T40.3,40,3051217,1.3
,Utah,49,2016,2016,Other synthetic narcotics,T40.4,72,3051217,2.4
,Utah,49,2017,2017,Other opioids,T40.2,290,3101833,9.3
,Utah,49,2017,2017,Methadone,T40.3,46,3101833,1.5
,Utah,49,2017,2017,Other synthetic narcotics,T40.4,92,3101833,3
,Utah,49,2018,2018,Other opioids,T40.2,279,3161105,8.8
,Utah,49,2018,2018,Methadone,T40.3,40,3161105,1.3
,Utah,49,2018,2018,Other synthetic narcotics,T40.4,83,3161105,2.6
,Utah,49,2019,2019,Other opioids,T40.2,257,3205958,8
,Utah,49,2019,2019,Methadone,T40.3,29,3205958,0.9
,Utah,49,2019,2019,Other synthetic narcotics,T40.4,94,3205958,2.9
,Utah,49,2020,2020,Other opioids,T40.2,225,3249879,6.9
,Utah,49,2020,2020,Methadone,T40.3,18,3249879,Unreliable
,Utah,49,2020,2020,Other synthetic narcotics,T40.4,157,3249879,4.8
,Vermont,50,1999,1999,Other opioids,T40.2,Suppressed,604683,Suppressed
,Vermont,50,1999,1999,Methadone,T40.3,Suppressed,604683,Suppressed
,Vermont,50,1999,1999,Other synthetic narcotics,T40.4,Suppressed,604683,Suppressed
,Vermont,50,2000,2000,Other opioids,T40.2,15,608827,Unreliable
,Vermont,50,2000,2000,Methadone,T40.3,Suppressed,608827,Suppressed
,Vermont,50,2000,2000,Other synthetic narcotics,T40.4,Suppressed,608827,Suppressed
,Vermont,50,2001,2001,Other opioids,T40.2,18,612223,Unreliable
,Vermont,50,2001,2001,Methadone,T40.3,Suppressed,612223,Suppressed
,Vermont,50,2001,2001,Other synthetic narcotics,T40.4,Suppressed,612223,Suppressed
,Vermont,50,2002,2002,Other opioids,T40.2,19,615442,Unreliable
,Vermont,50,2002,2002,Methadone,T40.3,Suppressed,615442,Suppressed
,Vermont,50,2002,2002,Other synthetic narcotics,T40.4,Suppressed,615442,Suppressed
,Vermont,50,2003,2003,Other opioids,T40.2,30,617858,4.9
,Vermont,50,2003,2003,Methadone,T40.3,11,617858,Unreliable
,Vermont,50,2003,2003,Other synthetic narcotics,T40.4,10,617858,Unreliable
,Vermont,50,2004,2004,Other opioids,T40.2,24,619920,3.9
,Vermont,50,2004,2004,Methadone,T40.3,Suppressed,619920,Suppressed
,Vermont,50,2004,2004,Other synthetic narcotics,T40.4,11,619920,Unreliable
,Vermont,50,2005,2005,Other opioids,T40.2,17,621215,Unreliable
,Vermont,50,2005,2005,Methadone,T40.3,16,621215,Unreliable
,Vermont,50,2005,2005,Other synthetic narcotics,T40.4,Suppressed,621215,Suppressed
,Vermont,50,2006,2006,Other opioids,T40.2,24,622892,3.9
,Vermont,50,2006,2006,Methadone,T40.3,27,622892,4.3
,Vermont,50,2006,2006,Other synthetic narcotics,T40.4,15,622892,Unreliable
,Vermont,50,2007,2007,Other opioids,T40.2,28,623481,4.5
,Vermont,50,2007,2007,Methadone,T40.3,17,623481,Unreliable
,Vermont,50,2007,2007,Other synthetic narcotics,T40.4,15,623481,Unreliable
,Vermont,50,2008,2008,Other opioids,T40.2,32,624151,5.1
,Vermont,50,2008,2008,Methadone,T40.3,17,624151,Unreliable
,Vermont,50,2008,2008,Other synthetic narcotics,T40.4,14,624151,Unreliable
,Vermont,50,2009,2009,Other opioids,T40.2,23,624817,3.7
,Vermont,50,2009,2009,Methadone,T40.3,13,624817,Unreliable
,Vermont,50,2009,2009,Other synthetic narcotics,T40.4,Suppressed,624817,Suppressed
,Vermont,50,2010,2010,Other opioids,T40.2,27,625741,4.3
,Vermont,50,2010,2010,Methadone,T40.3,Suppressed,625741,Suppressed
,Vermont,50,2010,2010,Other synthetic narcotics,T40.4,Suppressed,625741,Suppressed
,Vermont,50,2011,2011,Other opioids,T40.2,30,626431,4.8
,Vermont,50,2011,2011,Methadone,T40.3,13,626431,Unreliable
,Vermont,50,2011,2011,Other synthetic narcotics,T40.4,12,626431,Unreliable
,Vermont,50,2012,2012,Other opioids,T40.2,27,626011,4.3
,Vermont,50,2012,2012,Methadone,T40.3,17,626011,Unreliable
,Vermont,50,2012,2012,Other synthetic narcotics,T40.4,Suppressed,626011,Suppressed
,Vermont,50,2013,2013,Other opioids,T40.2,37,626630,5.9
,Vermont,50,2013,2013,Methadone,T40.3,14,626630,Unreliable
,Vermont,50,2013,2013,Other synthetic narcotics,T40.4,17,626630,Unreliable
,Vermont,50,2014,2014,Other opioids,T40.2,21,626562,3.4
,Vermont,50,2014,2014,Methadone,T40.3,Suppressed,626562,Suppressed
,Vermont,50,2014,2014,Other synthetic narcotics,T40.4,21,626562,3.4
,Vermont,50,2015,2015,Other opioids,T40.2,25,626042,4
,Vermont,50,2015,2015,Methadone,T40.3,Suppressed,626042,Suppressed
,Vermont,50,2015,2015,Other synthetic narcotics,T40.4,33,626042,5.3
,Vermont,50,2016,2016,Other opioids,T40.2,23,624594,3.7
,Vermont,50,2016,2016,Methadone,T40.3,13,624594,Unreliable
,Vermont,50,2016,2016,Other synthetic narcotics,T40.4,53,624594,8.5
,Vermont,50,2017,2017,Other opioids,T40.2,27,623657,4.3
,Vermont,50,2017,2017,Methadone,T40.3,14,623657,Unreliable
,Vermont,50,2017,2017,Other synthetic narcotics,T40.4,77,623657,12.3
,Vermont,50,2018,2018,Other opioids,T40.2,20,626299,3.2
,Vermont,50,2018,2018,Methadone,T40.3,Suppressed,626299,Suppressed
,Vermont,50,2018,2018,Other synthetic narcotics,T40.4,106,626299,16.9
,Vermont,50,2019,2019,Other opioids,T40.2,22,623989,3.5
,Vermont,50,2019,2019,Methadone,T40.3,Suppressed,623989,Suppressed
,Vermont,50,2019,2019,Other synthetic narcotics,T40.4,100,623989,16
,Vermont,50,2020,2020,Other opioids,T40.2,29,623347,4.7
,Vermont,50,2020,2020,Methadone,T40.3,14,623347,Unreliable
,Vermont,50,2020,2020,Other synthetic narcotics,T40.4,137,623347,22
,Virginia,51,1999,1999,Other opioids,T40.2,108,7000174,1.5
,Virginia,51,1999,1999,Methadone,T40.3,20,7000174,0.3
,Virginia,51,1999,1999,Other synthetic narcotics,T40.4,21,7000174,0.3
,Virginia,51,2000,2000,Other opioids,T40.2,104,7078515,1.5
,Virginia,51,2000,2000,Methadone,T40.3,37,7078515,0.5
,Virginia,51,2000,2000,Other synthetic narcotics,T40.4,26,7078515,0.4
,Virginia,51,2001,2001,Other opioids,T40.2,140,7198362,1.9
,Virginia,51,2001,2001,Methadone,T40.3,74,7198362,1
,Virginia,51,2001,2001,Other synthetic narcotics,T40.4,31,7198362,0.4
,Virginia,51,2002,2002,Other opioids,T40.2,143,7286873,2
,Virginia,51,2002,2002,Methadone,T40.3,90,7286873,1.2
,Virginia,51,2002,2002,Other synthetic narcotics,T40.4,49,7286873,0.7
,Virginia,51,2003,2003,Other opioids,T40.2,144,7366977,2
,Virginia,51,2003,2003,Methadone,T40.3,112,7366977,1.5
,Virginia,51,2003,2003,Other synthetic narcotics,T40.4,44,7366977,0.6
,Virginia,51,2004,2004,Other opioids,T40.2,179,7475575,2.4
,Virginia,51,2004,2004,Methadone,T40.3,114,7475575,1.5
,Virginia,51,2004,2004,Other synthetic narcotics,T40.4,62,7475575,0.8
,Virginia,51,2005,2005,Other opioids,T40.2,156,7577105,2.1
,Virginia,51,2005,2005,Methadone,T40.3,121,7577105,1.6
,Virginia,51,2005,2005,Other synthetic narcotics,T40.4,42,7577105,0.6
,Virginia,51,2006,2006,Other opioids,T40.2,168,7673725,2.2
,Virginia,51,2006,2006,Methadone,T40.3,113,7673725,1.5
,Virginia,51,2006,2006,Other synthetic narcotics,T40.4,63,7673725,0.8
,Virginia,51,2007,2007,Other opioids,T40.2,216,7751000,2.8
,Virginia,51,2007,2007,Methadone,T40.3,142,7751000,1.8
,Virginia,51,2007,2007,Other synthetic narcotics,T40.4,68,7751000,0.9
,Virginia,51,2008,2008,Other opioids,T40.2,216,7833496,2.8
,Virginia,51,2008,2008,Methadone,T40.3,139,7833496,1.8
,Virginia,51,2008,2008,Other synthetic narcotics,T40.4,89,7833496,1.1
,Virginia,51,2009,2009,Other opioids,T40.2,209,7925937,2.6
,Virginia,51,2009,2009,Methadone,T40.3,126,7925937,1.6
,Virginia,51,2009,2009,Other synthetic narcotics,T40.4,80,7925937,1
,Virginia,51,2010,2010,Other opioids,T40.2,196,8001024,2.4
,Virginia,51,2010,2010,Methadone,T40.3,108,8001024,1.3
,Virginia,51,2010,2010,Other synthetic narcotics,T40.4,87,8001024,1.1
,Virginia,51,2011,2011,Other opioids,T40.2,319,8096604,3.9
,Virginia,51,2011,2011,Methadone,T40.3,156,8096604,1.9
,Virginia,51,2011,2011,Other synthetic narcotics,T40.4,77,8096604,1
,Virginia,51,2012,2012,Other opioids,T40.2,276,8185867,3.4
,Virginia,51,2012,2012,Methadone,T40.3,104,8185867,1.3
,Virginia,51,2012,2012,Other synthetic narcotics,T40.4,89,8185867,1.1
,Virginia,51,2013,2013,Other opioids,T40.2,297,8260405,3.6
,Virginia,51,2013,2013,Methadone,T40.3,96,8260405,1.2
,Virginia,51,2013,2013,Other synthetic narcotics,T40.4,125,8260405,1.5
,Virginia,51,2014,2014,Other opioids,T40.2,323,8326289,3.9
,Virginia,51,2014,2014,Methadone,T40.3,105,8326289,1.3
,Virginia,51,2014,2014,Other synthetic narcotics,T40.4,176,8326289,2.1
,Virginia,51,2015,2015,Other opioids,T40.2,276,8382993,3.3
,Virginia,51,2015,2015,Methadone,T40.3,67,8382993,0.8
,Virginia,51,2015,2015,Other synthetic narcotics,T40.4,270,8382993,3.2
,Virginia,51,2016,2016,Other opioids,T40.2,343,8411808,4.1
,Virginia,51,2016,2016,Methadone,T40.3,77,8411808,0.9
,Virginia,51,2016,2016,Other synthetic narcotics,T40.4,648,8411808,7.7
,Virginia,51,2017,2017,Other opioids,T40.2,336,8470020,4
,Virginia,51,2017,2017,Methadone,T40.3,83,8470020,1
,Virginia,51,2017,2017,Other synthetic narcotics,T40.4,829,8470020,9.8
,Virginia,51,2018,2018,Other opioids,T40.2,252,8517685,3
,Virginia,51,2018,2018,Methadone,T40.3,93,8517685,1.1
,Virginia,51,2018,2018,Other synthetic narcotics,T40.4,852,8517685,10
,Virginia,51,2019,2019,Other opioids,T40.2,245,8535519,2.9
,Virginia,51,2019,2019,Methadone,T40.3,79,8535519,0.9
,Virginia,51,2019,2019,Other synthetic narcotics,T40.4,993,8535519,11.6
,Virginia,51,2020,2020,Other opioids,T40.2,289,8590563,3.4
,Virginia,51,2020,2020,Methadone,T40.3,89,8590563,1
,Virginia,51,2020,2020,Other synthetic narcotics,T40.4,1675,8590563,19.5
,Washington,53,1999,1999,Other opioids,T40.2,97,5842564,1.7
,Washington,53,1999,1999,Methadone,T40.3,52,5842564,0.9
,Washington,53,1999,1999,Other synthetic narcotics,T40.4,23,5842564,0.4
,Washington,53,2000,2000,Other opioids,T40.2,94,5894121,1.6
,Washington,53,2000,2000,Methadone,T40.3,66,5894121,1.1
,Washington,53,2000,2000,Other synthetic narcotics,T40.4,23,5894121,0.4
,Washington,53,2001,2001,Other opioids,T40.2,122,5985722,2
,Washington,53,2001,2001,Methadone,T40.3,83,5985722,1.4
,Washington,53,2001,2001,Other synthetic narcotics,T40.4,27,5985722,0.5
,Washington,53,2002,2002,Other opioids,T40.2,137,6052349,2.3
,Washington,53,2002,2002,Methadone,T40.3,140,6052349,2.3
,Washington,53,2002,2002,Other synthetic narcotics,T40.4,47,6052349,0.8
,Washington,53,2003,2003,Other opioids,T40.2,160,6104115,2.6
,Washington,53,2003,2003,Methadone,T40.3,160,6104115,2.6
,Washington,53,2003,2003,Other synthetic narcotics,T40.4,33,6104115,0.5
,Washington,53,2004,2004,Other opioids,T40.2,210,6178645,3.4
,Washington,53,2004,2004,Methadone,T40.3,252,6178645,4.1
,Washington,53,2004,2004,Other synthetic narcotics,T40.4,42,6178645,0.7
,Washington,53,2005,2005,Other opioids,T40.2,232,6257305,3.7
,Washington,53,2005,2005,Methadone,T40.3,269,6257305,4.3
,Washington,53,2005,2005,Other synthetic narcotics,T40.4,54,6257305,0.9
,Washington,53,2006,2006,Other opioids,T40.2,263,6370753,4.1
,Washington,53,2006,2006,Methadone,T40.3,337,6370753,5.3
,Washington,53,2006,2006,Other synthetic narcotics,T40.4,51,6370753,0.8
,Washington,53,2007,2007,Other opioids,T40.2,276,6461587,4.3
,Washington,53,2007,2007,Methadone,T40.3,277,6461587,4.3
,Washington,53,2007,2007,Other synthetic narcotics,T40.4,37,6461587,0.6
,Washington,53,2008,2008,Other opioids,T40.2,302,6562231,4.6
,Washington,53,2008,2008,Methadone,T40.3,290,6562231,4.4
,Washington,53,2008,2008,Other synthetic narcotics,T40.4,53,6562231,0.8
,Washington,53,2009,2009,Other opioids,T40.2,329,6667426,4.9
,Washington,53,2009,2009,Methadone,T40.3,262,6667426,3.9
,Washington,53,2009,2009,Other synthetic narcotics,T40.4,71,6667426,1.1
,Washington,53,2010,2010,Other opioids,T40.2,293,6724540,4.4
,Washington,53,2010,2010,Methadone,T40.3,229,6724540,3.4
,Washington,53,2010,2010,Other synthetic narcotics,T40.4,65,6724540,1
,Washington,53,2011,2011,Other opioids,T40.2,325,6830038,4.8
,Washington,53,2011,2011,Methadone,T40.3,236,6830038,3.5
,Washington,53,2011,2011,Other synthetic narcotics,T40.4,53,6830038,0.8
,Washington,53,2012,2012,Other opioids,T40.2,332,6897012,4.8
,Washington,53,2012,2012,Methadone,T40.3,180,6897012,2.6
,Washington,53,2012,2012,Other synthetic narcotics,T40.4,59,6897012,0.9
,Washington,53,2013,2013,Other opioids,T40.2,269,6971406,3.9
,Washington,53,2013,2013,Methadone,T40.3,156,6971406,2.2
,Washington,53,2013,2013,Other synthetic narcotics,T40.4,59,6971406,0.8
,Washington,53,2014,2014,Other opioids,T40.2,288,7061530,4.1
,Washington,53,2014,2014,Methadone,T40.3,115,7061530,1.6
,Washington,53,2014,2014,Other synthetic narcotics,T40.4,62,7061530,0.9
,Washington,53,2015,2015,Other opioids,T40.2,261,7170351,3.6
,Washington,53,2015,2015,Methadone,T40.3,111,7170351,1.5
,Washington,53,2015,2015,Other synthetic narcotics,T40.4,65,7170351,0.9
,Washington,53,2016,2016,Other opioids,T40.2,292,7288000,4
,Washington,53,2016,2016,Methadone,T40.3,122,7288000,1.7
,Washington,53,2016,2016,Other synthetic narcotics,T40.4,93,7288000,1.3
,Washington,53,2017,2017,Other opioids,T40.2,250,7405743,3.4
,Washington,53,2017,2017,Methadone,T40.3,119,7405743,1.6
,Washington,53,2017,2017,Other synthetic narcotics,T40.4,143,7405743,1.9
,Washington,53,2018,2018,Other opioids,T40.2,216,7535591,2.9
,Washington,53,2018,2018,Methadone,T40.3,94,7535591,1.2
,Washington,53,2018,2018,Other synthetic narcotics,T40.4,221,7535591,2.9
,Washington,53,2019,2019,Other opioids,T40.2,204,7614893,2.7
,Washington,53,2019,2019,Methadone,T40.3,73,7614893,1
,Washington,53,2019,2019,Other synthetic narcotics,T40.4,337,7614893,4.4
,Washington,53,2020,2020,Other opioids,T40.2,238,7693612,3.1
,Washington,53,2020,2020,Methadone,T40.3,106,7693612,1.4
,Washington,53,2020,2020,Other synthetic narcotics,T40.4,674,7693612,8.8
,West Virginia,54,1999,1999,Other opioids,T40.2,Suppressed,1811799,Suppressed
,West Virginia,54,1999,1999,Methadone,T40.3,Suppressed,1811799,Suppressed
,West Virginia,54,1999,1999,Other synthetic narcotics,T40.4,12,1811799,Unreliable
,West Virginia,54,2000,2000,Other opioids,T40.2,23,1808344,1.3
,West Virginia,54,2000,2000,Methadone,T40.3,Suppressed,1808344,Suppressed
,West Virginia,54,2000,2000,Other synthetic narcotics,T40.4,Suppressed,1808344,Suppressed
,West Virginia,54,2001,2001,Other opioids,T40.2,72,1801481,4
,West Virginia,54,2001,2001,Methadone,T40.3,38,1801481,2.1
,West Virginia,54,2001,2001,Other synthetic narcotics,T40.4,37,1801481,2.1
,West Virginia,54,2002,2002,Other opioids,T40.2,88,1805414,4.9
,West Virginia,54,2002,2002,Methadone,T40.3,75,1805414,4.2
,West Virginia,54,2002,2002,Other synthetic narcotics,T40.4,39,1805414,2.2
,West Virginia,54,2003,2003,Other opioids,T40.2,116,1812295,6.4
,West Virginia,54,2003,2003,Methadone,T40.3,68,1812295,3.8
,West Virginia,54,2003,2003,Other synthetic narcotics,T40.4,43,1812295,2.4
,West Virginia,54,2004,2004,Other opioids,T40.2,114,1816438,6.3
,West Virginia,54,2004,2004,Methadone,T40.3,105,1816438,5.8
,West Virginia,54,2004,2004,Other synthetic narcotics,T40.4,67,1816438,3.7
,West Virginia,54,2005,2005,Other opioids,T40.2,54,1820492,3
,West Virginia,54,2005,2005,Methadone,T40.3,60,1820492,3.3
,West Virginia,54,2005,2005,Other synthetic narcotics,T40.4,42,1820492,2.3
,West Virginia,54,2006,2006,Other opioids,T40.2,155,1827912,8.5
,West Virginia,54,2006,2006,Methadone,T40.3,104,1827912,5.7
,West Virginia,54,2006,2006,Other synthetic narcotics,T40.4,50,1827912,2.7
,West Virginia,54,2007,2007,Other opioids,T40.2,177,1834052,9.7
,West Virginia,54,2007,2007,Methadone,T40.3,93,1834052,5.1
,West Virginia,54,2007,2007,Other synthetic narcotics,T40.4,80,1834052,4.4
,West Virginia,54,2008,2008,Other opioids,T40.2,218,1840310,11.8
,West Virginia,54,2008,2008,Methadone,T40.3,86,1840310,4.7
,West Virginia,54,2008,2008,Other synthetic narcotics,T40.4,87,1840310,4.7
,West Virginia,54,2009,2009,Other opioids,T40.2,99,1847775,5.4
,West Virginia,54,2009,2009,Methadone,T40.3,41,1847775,2.2
,West Virginia,54,2009,2009,Other synthetic narcotics,T40.4,42,1847775,2.3
,West Virginia,54,2010,2010,Other opioids,T40.2,342,1852994,18.5
,West Virginia,54,2010,2010,Methadone,T40.3,69,1852994,3.7
,West Virginia,54,2010,2010,Other synthetic narcotics,T40.4,102,1852994,5.5
,West Virginia,54,2011,2011,Other opioids,T40.2,442,1855364,23.8
,West Virginia,54,2011,2011,Methadone,T40.3,59,1855364,3.2
,West Virginia,54,2011,2011,Other synthetic narcotics,T40.4,99,1855364,5.3
,West Virginia,54,2012,2012,Other opioids,T40.2,348,1855413,18.8
,West Virginia,54,2012,2012,Methadone,T40.3,67,1855413,3.6
,West Virginia,54,2012,2012,Other synthetic narcotics,T40.4,89,1855413,4.8
,West Virginia,54,2013,2013,Other opioids,T40.2,341,1854304,18.4
,West Virginia,54,2013,2013,Methadone,T40.3,54,1854304,2.9
,West Virginia,54,2013,2013,Other synthetic narcotics,T40.4,98,1854304,5.3
,West Virginia,54,2014,2014,Other opioids,T40.2,363,1850326,19.6
,West Virginia,54,2014,2014,Methadone,T40.3,35,1850326,1.9
,West Virginia,54,2014,2014,Other synthetic narcotics,T40.4,122,1850326,6.6
,West Virginia,54,2015,2015,Other opioids,T40.2,356,1844128,19.3
,West Virginia,54,2015,2015,Methadone,T40.3,29,1844128,1.6
,West Virginia,54,2015,2015,Other synthetic narcotics,T40.4,217,1844128,11.8
,West Virginia,54,2016,2016,Other opioids,T40.2,322,1831102,17.6
,West Virginia,54,2016,2016,Methadone,T40.3,27,1831102,1.5
,West Virginia,54,2016,2016,Other synthetic narcotics,T40.4,435,1831102,23.8
,West Virginia,54,2017,2017,Other opioids,T40.2,279,1815857,15.4
,West Virginia,54,2017,2017,Methadone,T40.3,35,1815857,1.9
,West Virginia,54,2017,2017,Other synthetic narcotics,T40.4,618,1815857,34
,West Virginia,54,2018,2018,Other opioids,T40.2,214,1805832,11.9
,West Virginia,54,2018,2018,Methadone,T40.3,27,1805832,1.5
,West Virginia,54,2018,2018,Other synthetic narcotics,T40.4,551,1805832,30.5
,West Virginia,54,2019,2019,Other opioids,T40.2,174,1792147,9.7
,West Virginia,54,2019,2019,Methadone,T40.3,13,1792147,Unreliable
,West Virginia,54,2019,2019,Other synthetic narcotics,T40.4,572,1792147,31.9
,West Virginia,54,2020,2020,Other opioids,T40.2,272,1784787,15.2
,West Virginia,54,2020,2020,Methadone,T40.3,39,1784787,2.2
,West Virginia,54,2020,2020,Other synthetic narcotics,T40.4,1043,1784787,58.4
,Wisconsin,55,1999,1999,Other opioids,T40.2,40,5332666,0.8
,Wisconsin,55,1999,1999,Methadone,T40.3,11,5332666,Unreliable
,Wisconsin,55,1999,1999,Other synthetic narcotics,T40.4,16,5332666,Unreliable
,Wisconsin,55,2000,2000,Other opioids,T40.2,49,5363675,0.9
,Wisconsin,55,2000,2000,Methadone,T40.3,18,5363675,Unreliable
,Wisconsin,55,2000,2000,Other synthetic narcotics,T40.4,23,5363675,0.4
,Wisconsin,55,2001,2001,Other opioids,T40.2,67,5406835,1.2
,Wisconsin,55,2001,2001,Methadone,T40.3,21,5406835,0.4
,Wisconsin,55,2001,2001,Other synthetic narcotics,T40.4,24,5406835,0.4
,Wisconsin,55,2002,2002,Other opioids,T40.2,95,5445162,1.7
,Wisconsin,55,2002,2002,Methadone,T40.3,39,5445162,0.7
,Wisconsin,55,2002,2002,Other synthetic narcotics,T40.4,26,5445162,0.5
,Wisconsin,55,2003,2003,Other opioids,T40.2,104,5479203,1.9
,Wisconsin,55,2003,2003,Methadone,T40.3,41,5479203,0.7
,Wisconsin,55,2003,2003,Other synthetic narcotics,T40.4,42,5479203,0.8
,Wisconsin,55,2004,2004,Other opioids,T40.2,106,5514026,1.9
,Wisconsin,55,2004,2004,Methadone,T40.3,72,5514026,1.3
,Wisconsin,55,2004,2004,Other synthetic narcotics,T40.4,42,5514026,0.8
,Wisconsin,55,2005,2005,Other opioids,T40.2,135,5546166,2.4
,Wisconsin,55,2005,2005,Methadone,T40.3,72,5546166,1.3
,Wisconsin,55,2005,2005,Other synthetic narcotics,T40.4,53,5546166,1
,Wisconsin,55,2006,2006,Other opioids,T40.2,159,5577655,2.9
,Wisconsin,55,2006,2006,Methadone,T40.3,116,5577655,2.1
,Wisconsin,55,2006,2006,Other synthetic narcotics,T40.4,56,5577655,1
,Wisconsin,55,2007,2007,Other opioids,T40.2,180,5610775,3.2
,Wisconsin,55,2007,2007,Methadone,T40.3,140,5610775,2.5
,Wisconsin,55,2007,2007,Other synthetic narcotics,T40.4,55,5610775,1
,Wisconsin,55,2008,2008,Other opioids,T40.2,176,5640996,3.1
,Wisconsin,55,2008,2008,Methadone,T40.3,119,5640996,2.1
,Wisconsin,55,2008,2008,Other synthetic narcotics,T40.4,53,5640996,0.9
,Wisconsin,55,2009,2009,Other opioids,T40.2,191,5669264,3.4
,Wisconsin,55,2009,2009,Methadone,T40.3,94,5669264,1.7
,Wisconsin,55,2009,2009,Other synthetic narcotics,T40.4,76,5669264,1.3
,Wisconsin,55,2010,2010,Other opioids,T40.2,228,5686986,4
,Wisconsin,55,2010,2010,Methadone,T40.3,85,5686986,1.5
,Wisconsin,55,2010,2010,Other synthetic narcotics,T40.4,66,5686986,1.2
,Wisconsin,55,2011,2011,Other opioids,T40.2,232,5711767,4.1
,Wisconsin,55,2011,2011,Methadone,T40.3,78,5711767,1.4
